Cluster ID,confidence_score,id,name,canonical_id,canonical_name
1011,,1687,Veikko Jousm?ki,,
1012,,1688,Matti H?m?l?inen,,
1013,,1689,Riitta Hari,,
1014,,169,Wayne E. Hubbard,,
1015,,1690,Thomas K. Landauer,,
1016,,1691,Darrell Laham,,
1017,,1692,Peter W. Foltz,,
1018,,1693,Mark Sitton,,
1019,,1694,Martha J. Farah,,
1020,,1695,Randall R. Spangler,,
1021,,1696,Jim Hawkins,,
1022,,1697,Laurent Itti,,
1023,,1698,Jochen Braun,,
1024,,1699,Dale K. Lee,,
1025,,17,Daniel B. Schwartz,,
1026,,170,Lawrence D. Jackel,,
1027,,1700,Adam J. Grove,,
1028,,1701,Dan Roth,,
32,0.62281,1702,Nuno Vasconcelos,b'1702',b'nuno vasconcelos'
1029,,1703,Andrew Lippman,,
1030,,1704,Amit Manwani,,
1031,,1705,Marcus Held,,
1032,,1706,Gareth James,,
1033,,1707,Grace Wahba,,
1034,,1708,Xiwu Lin,,
1035,,1709,Fangyu Gao,,
1036,,171,Henry S. Baird,,
1037,,1710,Dong Xiang,,
1038,,1711,Ronald Klein,,
1039,,1712,Barbara Klein,,
1040,,1713,Benoit Huet,,
1041,,1714,Colin Campbell,,
1042,,1715,Nikhil Bhushan,,
1043,,1716,Nobuo Suematsu,,
1044,,1717,Akira Hayashi,,
1045,,1718,G. Bjorn Christianson,,
1046,,1719,Chiang-Jung Pu,,
1047,,172,Eric Mjolsness,,
1048,,1720,Sebastian Mika,,
1049,,1721,Matthias Scholz,,
1050,,1722,Gunnar R?tsch,,
1051,,1723,Dmitry Rinberg,,
1052,,1724,Hanan Davidowitz,,
1053,,1725,Pierre Baraduc,,
1054,,1726,Emmanuel Guigon,,
1055,,1727,Yves Burnod,,
1056,,1728,Ping Zhou,,
1057,,1729,Jim Austin,,
1058,,173,Gene Gindi,,
1059,,1730,John Kennedy,,
1060,,1731,Eimei Oyama,,
1061,,1732,Susumu Tachi,,
1062,,1733,Giancarlo Ferrari-Trecate,,
1063,,1734,Viktor Gruev,,
1064,,1735,Mohammed Abdel Ghani,,
1065,,1736,Yves Grandvalet,,
1066,,1737,St?phane Canu,,
1067,,1738,Dan Cornford,,
1068,,1739,Jan Puzicha,,
1069,,174,P. Anandan,,
1070,,1740,Jaakko Hollm?n,,
1071,,1741,Mauro Birattari,,
1072,,1742,Gianluca Bontempi,,
1073,,1743,Hugues Bersini,,
1074,,1744,John K. Williams,,
1075,,1745,Hyoungsoo Yoon,,
1076,,1746,Ben North,,
1077,,1747,Marcello Pelillo,,
1078,,1748,James M. Coughlan,,
1079,,1749,Vitaly Maiorov,,
1080,,175,Hong C. Leung,,
1081,,1750,Ravi K. Sharma,,
1082,,1751,Misha Pavel,,
1083,,1752,P?ter Adorj?n,,
1084,,1753,Matthew Brand,,
1085,,1754,Grigoris I. Karakoulas,,
1086,,1755,Frances S. Chance,,
1087,,1756,Sacha B. Nelson,,
1088,,1757,Thomas A. Busey,,
1089,,1758,Karvel K. Thornber,,
1090,,1759,Lance R. Williams,,
33,0.145951,176,Victor Zue,b'176',b'victor zue'
1091,,1760,Adrian Trapletti,,
1092,,1761,Eero P. Simoncelli,,
1093,,1762,Odelia Schwartz,,
1094,,1763,James Waskiewicz,,
1095,,1764,Nicholas J. Adams,,
34,0.228641,1765,Peter E. Latham,b'1765',b'peter e. latham'
1096,,1766,Tony Jebara,,
1097,,1767,Matthew M. Williamson,,
1098,,1768,Roderick Murray-Smith,,
1099,,1769,Volker Hansen,,
1100,,177,John P. Miller,,
1101,,1770,Ruth Rosenholtz,,
1102,,1771,Jung-Wook Cho,,
1103,,1772,Andrew R. Webb,,
1104,,1773,Klaus Prank,,
1105,,1774,Julia B?rger,,
1106,,1775,Alexander von zur M?hlen,,
1107,,1776,Georg Brabant,,
1108,,1777,Christof Sch?fl,,
1109,,1778,Gideon Dror,,
1110,,1779,Eric Granger,,
1111,,178,Yoshua Bengio,,
1112,,1780,Mark A. Rubin,,
1113,,1781,William W. Streilein,,
1114,,1782,Mohammad A. Al-Ansari,,
1115,,1783,Ronald J. Williams,,
1116,,1784,Matthew Saffell,,
1117,,1785,Gal Chechik,,
1118,,1786,Alan A. Stocker,,
1119,,1787,Amy McGovern,,
1120,,1788,Nuria Oliver,,
1121,,1789,Barbara Rosario,,
1122,,179,R?gis Cardin,,
1123,,1790,Radek Grzeszczuk,,
1124,,1791,Demetri Terzopoulos,,
1125,,1792,Liqing Zhang,,
1126,,1793,N. S. Skantzos,,
1127,,1794,C. F. Beckmann,,
1128,,1795,Yoshiyuki Kabashima,,
1129,,1796,Ralf Herbrich,,
1130,,1797,Peter Bollmann-Sdorra,,
1131,,1798,Robert Moll,,
1132,,1799,Theodore J. Perkins,,
1133,,18,John S. Denker,,
35,0.875515,180,Renato de Mori,b'180',b'renato de mori'
1134,,1800,Marissa Westerfield,,
1135,,1801,Jeanne Townsend,,
1136,,1802,Eric Courchesne,,
1137,,1803,Thilo-Thomas Frie?,,
1138,,1804,Leemon C. Baird III,,
1139,,1805,Francesco Vivarelli,,
36,0.228641,1806,David W. Jacobs,b'1806',b'david w. jacobs'
1140,,1807,Yoram Gdalyahu,,
1141,,1808,Kristin P. Bennett,,
1142,,1809,Ayhan Demiriz,,
1143,,181,Piero Cosi,,
1144,,1810,Masahiko Haruno,,
1145,,1811,Jette Randlov,,
1146,,1812,A. D?ring,,
1147,,1813,Xavier Boyen,,
1148,,1814,Daphne Koller,,
37,0.098355,1815,Ke Chen,b'1815',b'ke chen'
1149,,1816,Baback Moghaddam,,
1150,,1817,Jeremy Frank,,
1151,,1818,Michael Werman,,
1152,,1819,Sergey Ioffe,,
1153,,182,Jordan B. Pollack,,
38,0.269411,1820,David A. Forsyth,b'1820',b'david a. forsyth'
1154,,1821,Arnaud Doucet,,
1155,,1822,Hui Tong,,
1156,,1823,Lyndon J. Brown,,
1157,,1824,Gregory E. Gonye,,
1158,,1825,James S. Schwaber,,
1159,,1826,Christian Piepenbrock,,
1160,,1827,John Loch,,
1161,,1828,Toshiyuki Tanaka,,
1162,,1829,Akito Sakurai,,
1163,,183,Randall D. Beer,,
1164,,1830,H. C. Rae,,
1165,,1831,Balaraman Ravindran,,
1166,,1832,Sven Koenig,,
39,0.0891285,1833,P. Jonathon Phillips,b'1833',b'p. jonathon phillips'
1167,,1834,Claudio Gentile,,
1168,,1835,Patrik O. Hoyer,,
1169,,1836,Masa-aki Sato,,
1170,,1837,Shin Ishii,,
1171,,1838,Wim Wiegerinck,,
1172,,1839,Sen Song,,
40,0.0157391,184,Hillel J. Chiel,b'184',b'hillel j. chiel'
1173,,1840,Kevin R. Wheeler,,
1174,,1841,Atam P. Dhawan,,
1175,,1842,Didier Herschkowitz,,
1176,,1843,Bal?zs K?gl,,
1177,,1844,Kenneth Zeger,,
1178,,1845,Bradley C. Love,,
1179,,1846,Egon C. Pasztor,,
1180,,1847,Shiro Ikeda,,
1181,,1848,John E. Hogden,,
1182,,1849,Pedro A. d. F. R. H?jen-S?rensen,,
1183,,1850,Oliver Landolt,,
1184,,1851,Steve Gyger,,
1185,,1852,Uri Rokni,,
41,0.875515401363,1853,Andrew Y. Ng,b'1853',b'andrew y. ng'
1186,,1854,Rembrandt Bakker,,
1187,,1855,Jaap C. Schouten,,
1188,,1856,Marc-Olivier Coppens,,
1189,,1857,Floris Takens,,
1190,,1858,Cor M. van den Bleek,,
1191,,1859,Shivakumar Vaithyanathan,,
1192,,186,Moshe Kam,,
1193,,1860,Byron Dom,,
1194,,1861,Panayiota Poirazi,,
42,0.677655,1862,Tai Sing Lee,b'1862',b'tai sing lee'
43,0.875515401363,1863,Stella X. Yu,b'1863',b'stella x. yu'
1195,,1864,Xavier Giannakopoulos,,
1196,,1865,Noam Slonim,,
1197,,1866,Sayan Mukherjee,,
1198,,1867,Hynek Hermansky,,
1199,,1868,Yuzuru Sato,,
1200,,1869,Elad Schneidman,,
1201,,1870,Idan Segev,,
1202,,1871,Xiaohui Xie,,
44,0.379375,1872,David A. McAllester,b'1872',b'david a. mcallester'
1203,,1873,Miguel ?. Carreira-Perpi??n,,
1204,,1874,Claude Nadeau,,
1205,,1875,Holger Schoner,,
1206,,1876,Martin Stetter,,
1207,,1877,Ingo Schie?l,,
1208,,1878,Jennifer S. Lund,,
1209,,1879,Niall McLoughlin,,
1210,,188,Tal Grossman,,
1211,,1880,Olivier Chapelle,,
1212,,1881,Nevin Lianwen Zhang,,
1213,,1882,Andres C. Rodriguez,,
1214,,1883,K. Jarrod Millman,,
1215,,1884,Guy J. Brown,,
1216,,1885,Masashi Sugiyama,,
1217,,1886,Hidemitsu Ogawa,,
1218,,1887,Matthew J. Beal,,
1219,,1888,Jonathan Q. Li,,
1220,,1889,Andrew R. Barron,,
1221,,189,Ronny Meir,,
1222,,1890,Lars Schwabe,,
1223,,1891,Justinian P. Rosca,,
1224,,1892,Joseph ? Ruanaidh,,
1225,,1893,Alexander Jourjine,,
1226,,1894,Scott Rickard,,
1227,,1895,Rudolph van der Merwe,,
1228,,1896,Jessica D. Bayliss,,
1229,,1897,Dimitris Margaritis,,
45,0.228641,1898,John R. Hershey,b'1898',b'john r. hershey'
1230,,1899,David J. Crisp,,
1231,,19,Manoel Fernando Tenorio,,
1232,,190,Eytan Domany,,
1233,,1900,Shan Parfitt,,
1234,,1901,Tong Zhang,,
1235,,1902,Gennady S. Cymbalyuk,,
1236,,1903,Ronald L. Calabrese,,
1237,,1904,Dale Schuurmans,,
1238,,1905,Michael Schmitt,,
1239,,1906,C. W. H. Mace,,
1240,,1907,Lehel Csat?,,
1241,,1908,Ernest Fokou?,,
1242,,1909,Song Li,,
1243,,191,Michael C. Mozer,,
1244,,1910,Nicholas R. Howe,,
1245,,1911,Michael E. Leventon,,
46,0.228641,1912,Jason Weston,b'1912',b'jason weston'
1246,,1913,Tatsuto Murayama,,
1247,,1914,Renato Vicente,,
1248,,1915,Yuansong Liao,,
1249,,1916,Alfonso Renart,,
1250,,1917,Edmund T. Rolls,,
1251,,1918,Tobias Mann,,
1252,,1919,Rebecca Casta?o,,
1253,,192,Alexandr B. Kirillov,,
1254,,1920,Barbara J. Wold,,
1255,,1921,Tim A. Hely,,
1256,,1922,Michael Zibulevsky,,
1257,,1923,Michael P. Weisend,,
1258,,1924,Parry Husbands,,
1259,,1925,Yee Whye Teh,,
1260,,1926,Kevin P. Murphy,,
1261,,1927,Pavel Laskov,,
1262,,1928,Edgar A. Brown,,
1263,,1929,Takashi Onoda,,
47,0.345189988613,1930,Matthias Seeger,b'1930',b'matthias w. seeger'
1264,,1931,Andrew D. Brown,,
1265,,1932,Yi Li,,
1266,,1933,Philip M. Long,,
1267,,1934,Dmitri B. Chklovskii,,
1268,,1935,Nebojsa Jojic,,
48,0.875515,1936,Xiuwen Liu,b'1936',b'xiuwen liu'
1269,,1937,Craig T. Jin,,
1270,,1938,Anna Corderoy,,
1271,,1939,Simon Carlile,,
1272,,1940,Volker Roth,,
1273,,1941,Volker Steinhage,,
1274,,1942,Nigel Duffy,,
1275,,1943,Christophe Andrieu,,
1276,,1944,Zhiyong Yang,,
1277,,1945,Oliver B. Downs,,
1278,,1946,Ming-Hsuan Yang,,
1279,,1947,Narendra Ahuja,,
49,0.439879,1948,Richard H. Wolniewicz,b'1948',b'richard h. wolniewicz'
1280,,1949,David B. Grimes,,
1281,,195,Ye. I. Kovalenko,,
1282,,1950,Eric Johnson,,
1283,,1951,Howard Kaushansky,,
50,0.875515,1952,Martin J. Wainwright,b'1952',b'martin j. wainwright'
1284,,1953,Josef Zihl,,
1285,,1954,Si Wu,,
1286,,1955,Paat Rusmevichientong,,
1287,,1956,Brian Sallans,,
1288,,1957,Mark Zlochin,,
1289,,1958,Peter N. Steinmetz,,
1290,,1959,Christian W. Eurich,,
1291,,196,V. I. Makarenko,,
1292,,1960,Stefan D. Wilke,,
1293,,1961,Helmut Schwegler,,
1294,,1962,Nicholas Roy,,
1295,,1963,Alexander Roitershtein,,
1296,,1964,Asa Ben-Hur,,
51,0.845738,1965,John W. Fisher III,b'1965',b'john w. fisher iii'
52,0.875515,1966,Alexander T. Ihler,b'1966',b'alexander t. ihler'
53,0.228641,1967,Marcus R. Frean,b'1967',b'marcus r. frean'
1297,,1968,S. Sundararajan,,
54,0.34519,1969,S. Sathiya Keerthi,b'1969',b's. sathiya keerthi'
1298,,197,V. A. Chulaevsky,,
1299,,1970,Sebastian Risau-Gusman,,
1300,,1971,Mirta B. Gordon,,
1301,,1972,Diane J. Litman,,
1302,,1973,Marilyn A. Walker,,
1303,,1974,Gerardina Hern?ndez,,
1304,,1975,Sham Kakade,,
1305,,1976,Mike Schuster,,
1306,,1977,Ton Weijters,,
1307,,1978,Antal van den Bosch,,
1308,,1979,Eric O. Postma,,
1309,,198,V. I. Kryukov,,
1310,,1980,Gianluca Donato,,
1311,,1981,Vijay R. Konda,,
1312,,1982,Gavin Smith,,
1313,,1983,Tony Robinson,,
1314,,1984,Stephen Piche,,
1315,,1985,Greg Martin,,
1316,,1986,Gene Boe,,
1317,,1987,Doug Johnson,,
1318,,1988,Mark Gerules,,
1319,,1989,Koby Crammer,,
1320,,199,Martin I. Sereno,,
1321,,1990,Zolt?n L. ?v?ri,,
1322,,1991,Penio S. Penev,,
56,0.168016,1992,Richard H. R. Hahnloser,b'1992',b'richard h. r. hahnloser'
1323,,1993,George Saon,,
1324,,1994,Mukund Padmanabhan,,
1325,,1995,Simon Tong,,
1326,,1996,Mark A. Smith,,
1327,,1997,Karen L. Anderson,,
57,0.228641,1998,Toniann Pitassi,b'1998',b'toniann pitassi'
1328,,1999,Liam Pedersen,,
1329,,2,Suguru Arimoto,,
1330,,20,Paolo Gaudiano,,
58,0.419072,200,Yann LeCun,b'200',b'yann lecun'
59,0.0328175,2000,Dimitrios Apostolopoulos,b'2000',b'dimitrios apostolopoulos'
1331,,2001,William Whittaker,,
1332,,2002,Ranit Aharonov-Barki,,
1333,,2003,Ilya Nemenman,,
1334,,2004,Angelo Arleo,,
1335,,2005,Fabrizio Smeraldi,,
1336,,2006,St?phane Hug,,
1337,,2007,Eiji Mizutani,,
1338,,2008,James Demmel,,
1339,,2009,Guy Mayraz,,
1340,,201,Conrad C. Galland,,
1341,,2010,Shai Ben-David,,
1342,,2011,Hans-Ulrich Simon,,
1343,,2012,Adrienne L. Fairhall,,
1344,,2013,Geoffrey D. Lewen,,
1345,,2014,Thomas Natschl?ger,,
1346,,2015,Relu Patrascu,,
1347,,2016,Jodi Moran,,
1348,,2017,Barbara Zenger,,
1349,,2018,Vasin Punyakanok,,
60,0.807656794786,2019,Nando de Freitas,b'2019',b'nando de freitas'
1350,,202,Kenneth D. Miller,,
1351,,2020,Un-Min Bae,,
1352,,2021,Anders Jonsson,,
1353,,2022,Susanne Still,,
1354,,2023,Klaus Hepp,,
1355,,2024,D?rthe Malzahn,,
1356,,2025,Silvia Scarpetta,,
61,0.875515,2026,Jianbo Shi,b'2026',b'jianbo shi'
1357,,2027,Christian R. Shelton,,
1358,,2028,Jonathan S. Yedidia,,
1359,,2029,Jean-Ren? Duhamel,,
1360,,203,Joseph B. Keller,,
62,0.490571,2030,Trausti T. Kristjansson,b'2030',b'trausti t. kristjansson'
1361,,2031,Natalia Hernandez-Gardiol,,
1362,,2032,Sridhar Mahadevan,,
1363,,2033,Frank Dellaert,,
1364,,2034,Steven M. Seitz,,
1365,,2035,Charles E. Thorpe,,
1366,,2036,R?jean Ducharme,,
1367,,2037,Pascal Vincent,,
1368,,2038,Robert St-Aubin,,
1369,,2039,Jesse Hoey,,
1370,,204,Michael P. Stryker,,
1371,,2040,Craig Boutilier,,
1372,,2041,Jun Morimoto,,
1373,,2042,Szabolcs K?li,,
1374,,2043,Cynthia Archer,,
1375,,2044,Thomas L. Griffiths,,
1376,,2045,Alexander G. Gray,,
1377,,2046,Peter W. Glynn,,
1378,,2047,Massimiliano Pontil,,
1379,,2048,Thomas P. Minka,,
1380,,2049,Olivier Bousquet,,
1381,,205,Avrim Blum,,
63,0.76637,2050,Fernando P?rez-Cruz,b'2050',b'fernando p?rez-cruz'
1382,,2051,Pedro Luis Alarc?n-Diana,,
1383,,2052,Angel Navia-V?zquez,,
1384,,2053,Antonio Art?s-Rodr?guez,,
1385,,2054,Scott Saobing Chen,,
1386,,2055,Ramesh A. Gopinath,,
1387,,2056,Erik B. Sudderth,,
64,0.228641,2057,Alan S. Willsky,b'2057',b'alan s. willsky'
1388,,2058,Hidetoshi Nishimori,,
1389,,2059,Anitha Kannan,,
1390,,206,Ronald L. Rivest,,
1391,,2060,Oren Shriki,,
1392,,2061,Igor V. Cadez,,
1393,,2062,Blaise Ag?era y Arcas,,
1394,,2063,Huma Lodhi,,
1395,,2064,Mark J. F. Gales,,
1396,,2065,Arno Sch?dl,,
1397,,2066,Carlotta Domeniconi,,
1398,,2067,Jing Peng,,
1399,,2068,Dimitrios Gunopulos,,
1400,,2069,Phil Sallee,,
1401,,207,Daniel L. Alkon,,
1402,,2070,Ulrik Kjems,,
1403,,2071,Stephen C. Strother,,
1404,,2072,Carl van Vreeswijk,,
1405,,2073,Paul M. Hayton,,
1406,,2074,Paul Anuzis,,
1407,,2075,Bosco S. Tjan,,
1408,,2076,Vladimir Pavlovic,,
1409,,2077,James M. Rehg,,
1410,,2078,John MacCormick,,
1411,,2079,Naama Brenner,,
1412,,208,Francis K. H. Quek,,
1413,,2080,In Jae Myung,,
1414,,2081,Mark A. Pitt,,
1415,,2082,Shaobo Zhang,,
1416,,2083,Vijay Balasubramanian,,
1417,,2084,Vladimir Koltchinskii,,
1418,,2085,Dmitriy Panchenko,,
1419,,2086,Predrag Neskovic,,
1420,,2087,Philip C. Davis,,
1421,,2088,J?rgen Tchorz,,
1422,,2089,Michael Kleinschmidt,,
1423,,209,Thomas P. Vogl,,
1424,,2090,Birger Kollmeier,,
65,0.875515,2091,David Hsu,b'2091',b'david hsu'
1425,,2092,Miguel Figueroa,,
1426,,2093,Shie Mannor,,
1427,,2094,Alex Acero,,
1428,,2095,Li Deng,,
1429,,2096,Thomas Wachtler,,
66,0.410922,2097,Robert A. Legenstein,b'2097',b'robert a. legenstein'
1430,,2098,Hiroyuki Kurino,,
1431,,2099,M. Nakagawa,,
67,0.199618,21,C. Lee Giles,b'21',b'c. lee giles'
68,0.228641,210,Griff L. Bilbro,b'210',b'griff l. bilbro'
1432,,2100,Kang Wook Lee,,
1433,,2101,Tomonori Nakamura,,
1434,,2102,Yuusuke Yamada,,
1435,,2103,Ki Tae Park,,
1436,,2104,Mitsumasa Koyanagi,,
1437,,2105,Serge Belongie,,
69,0.119809,2106,Martijn A. R. Leisink,b'2106',b'martijn a. r. leisink'
1438,,2107,Jakob Carlstr?m,,
1439,,2108,Chiranjib Bhattacharyya,,
1440,,2109,Charles Dugas,,
1441,,211,Reinhold Mann,,
1442,,2110,Fran?ois B?lisle,,
1443,,2111,Ren? Garcia,,
1444,,2112,Michele Covell,,
1445,,2113,David R. Musicant,,
1446,,2114,Martin Szummer,,
1447,,2115,Jonathan D. Nelson,,
1448,,2116,Milind R. Naphade,,
1449,,2117,Igor Kozintsev,,
1450,,2118,Thomas S. Huang,,
1451,,2119,Wei Lu,,
1452,,212,Thomas K. Miller,,
1453,,2120,Jagath C. Rajapakse,,
1454,,2121,Rafal Bogacz,,
1455,,2122,Malcolm W. Brown,,
1456,,2123,Christophe G. Giraud-Carrier,,
1457,,2124,Hedvig Sidenbladh,,
1458,,2125,Michael J. Black,,
1459,,2126,Jont B. Allen,,
1460,,2127,Gal Elidan,,
1461,,2128,Noam Lotner,,
1462,,2129,R. S. Busby,,
70,0.269411,213,Wesley E. Snyder,b'213',b'wesley e. snyder'
1463,,2130,Daniel Yarlett,,
1464,,2131,Michael Ramscar,,
1465,,2132,Dan Klein,,
1466,,2133,Christopher D. Manning,,
1467,,2134,Jaz S. Kandola,,
1468,,2135,Takashi Morie,,
1469,,2136,Tomohiro Matsuura,,
1470,,2137,Makoto Nagata,,
1471,,2138,Atsushi Iwata,,
1472,,2139,John Langford,,
71,0.3069203794,214,David E. van den Bout,b'7733',b'david van den bout'
1473,,2140,Vandi Verma,,
1474,,2141,Ronan Collobert,,
1475,,2142,William M. Campbell,,
1476,,2143,Carl E. Rasmussen,,
1477,,2144,Jesper Tegn?r,,
1478,,2145,?d?m Kepecs,,
72,0.296838,2146,Qi Zhang,b'2146',b'qi zhang'
1479,,2147,Sally A. Goldman,,
1480,,2148,S. Parveen,,
1481,,2149,P. Green,,
1482,,2150,Mikhail Belkin,,
1483,,2151,F. Shafee,,
1484,,2152,O. Donchin,,
69,0.119809,2153,Martijn Leisink,b'2106',b'martijn a. r. leisink'
1485,,2154,Bert Kappen,,
73,0.330457,2155,Stephen J. Hanson,b'97',b'stephen jose hanson'
1486,,2156,N. Matsumoto,,
1487,,2157,M. Okada,,
1488,,2158,A. D'avella,,
1489,,2159,M. C. Tresch,,
1490,,216,Andreas G. Andreou,,
1491,,2160,E. J. Chichilnisky,,
1492,,2161,M?rio Figueiredo,,
1493,,2162,Aaron P. Shon,,
1494,,2163,Katya Scheinberg,,
1495,,2164,Oren Souroujon,,
1496,,2165,Pavel Kisilev,,
1497,,2166,Yehoshua Y. Zeevi,,
1498,,2167,H. Colonius,,
1499,,2168,A. Diederich,,
1500,,2169,Polina Golland,,
1501,,217,Subutai Ahmad,,
1502,,2171,Michael D. Colagrosso,,
1503,,2172,David E. Huber,,
1504,,2173,Hongyuan Zha,,
1505,,2174,Xiaofeng He,,
74,0.145951,2175,Chris Ding,b'2175',b'chris ding'
1506,,2176,Ming Gu,,
1507,,2177,Horst D. Simon,,
1508,,2178,Bob Rehder,,
1509,,2179,Antonino Casile,,
1510,,218,David Rogers,,
1511,,2180,Michele Rucci,,
75,0.228641,2181,Martin A. Giese,b'2181',b'martin a. giese'
1512,,2182,Yun Gao,,
1513,,2183,Shy Shoham,,
1514,,2184,Dieter Fox,,
1515,,2185,J. Wearden,,
1516,,2186,Yee W. Teh,,
1517,,2187,Max Welling,,
1518,,2188,Gleb Basalyga,,
1519,,2189,Michael Casey,,
1520,,219,Sylvie Ryckebusch,,
1521,,2190,Peter Meinicke,,
1522,,2191,Tom Hartley,,
1523,,2192,Koji Tsuda,,
1524,,2193,Motoaki Kawanabe,,
1525,,2194,S?ren Sonnenburg,,
1526,,2195,Hyeyoung Park,,
1527,,2196,Tomoko Ozeki,,
1528,,2197,R?mer Rosales,,
1529,,2198,Stan Sclaroff,,
1530,,2199,Amir Globerson,,
1531,,22,R. D. Griffin,,
1532,,220,Shigeru Tanaka,,
1533,,2200,M. J. Anderson,,
1534,,2201,E. D. Young,,
1535,,2202,Israel Nelken,,
1536,,2203,Heiko Wersing,,
1537,,2204,R. Soto,,
76,0.34519,2205,Aaron C. Courville,b'2205',b'aaron c. courville'
1538,,2206,Benjamin Blankertz,,
1539,,2207,Gabriel Curio,,
1540,,2208,Maoz Shamir,,
1541,,2209,Roman Genov,,
1542,,221,Yves Chauvin,,
1543,,2210,Marzia Polito,,
1544,,2211,J. A. Beintema,,
1545,,2212,M. Lappe,,
1546,,2213,Alexander C. Berg,,
77,0.308444,2214,Gert Lanckriet,b'2214',b'gert lanckriet'
78,0.749922,2215,Laurent E. Ghaoui,b'2215',b'laurent e. ghaoui'
1547,,2216,B. D. Wright,,
1548,,2217,Kamal Sen,,
1549,,2218,A. J. Doupe,,
1550,,2219,Steven Lemm,,
1551,,222,Alan H. Kramer,,
1552,,2220,Sanjoy Dasgupta,,
1553,,2221,Mark A. Paskin,,
1554,,2222,Guy Lebanon,,
1555,,2223,John D. Lafferty,,
1556,,2224,N. Smith,,
1557,,2225,Mark Gales,,
1558,,2226,Roland Vollgraf,,
1559,,2227,Mikio L. Braun,,
1560,,2228,T. Zhang,,
1561,,2229,Ji Zhu,,
1562,,2230,Jon M. Kleinberg,,
79,0.308444,2231,Pedro Domingos,b'2231',b'pedro domingos'
1563,,2232,Geoff Hulten,,
1564,,2233,Eran Segal,,
60,0.73979818821,2234,Nando D. Freitas,b'2019',b'nando de freitas'
1565,,2235,B. T. Backus,,
1566,,2236,Alberto Paccanaro,,
1567,,2237,Francis R. Bach,,
1568,,2238,David M. Blei,,
1569,,2239,Marcus Hutter,,
1570,,224,Richard Fozzard,,
1571,,2240,Dimitris Achlioptas,,
1572,,2241,Frank Mcsherry,,
1573,,2242,Julian Eggert,,
1574,,2243,Berthold B?uml,,
1575,,2244,Wheeler Ruml,,
1576,,2245,Michael Collins,,
1577,,2246,S. Dasgupta,,
1578,,2247,Michael Kositsky,,
36,0.228641,2248,David Jacobs,b'1806',b'david w. jacobs'
1579,,2249,Bas Rokers,,
1580,,225,Gary Bradshaw,,
1581,,2250,Assaf Gottlieb,,
1582,,2251,Gang Ji,,
80,0.308444,2252,Frank C. Meinecke,b'2252',b'frank c. meinecke'
1583,,2253,Giorgio A. Ascoli,,
1584,,2254,Alexei V. Samsonovich,,
1585,,2255,K. Yao,,
1586,,2256,S. Nakamura,,
1587,,2257,Stefan Harmeling,,
1588,,2258,Stephen J. Roberts,,
56,0.168016,2259,Richard Hahnloser,b'1992',b'richard h. r. hahnloser'
1589,,226,Louis Ceci,,
1590,,2260,H. S. Seung,,
1591,,2261,Roni Khardon,,
81,0.308444,2262,Rocco A. Servedio,b'2262',b'rocco a. servedio'
1592,,2263,Christopher Williams,,
1593,,2264,Felix V. Agakov,,
1594,,2265,Stephen N. Felderhof,,
82,0.875515,2266,Angela J. Yu,b'2266',b'angela j. yu'
1595,,2267,K. Wong,,
1596,,2268,F. Li,,
83,0.875515,2269,Florence D'alch?-buc,b'2269',"b""florence d'alch?-buc"""
1597,,227,Jared Leinbach,,
1598,,2270,Christophe Ambroise,,
1599,,2271,Bernd Heisele,,
1600,,2272,Thomas Serre,,
1601,,2273,Thomas Vetter,,
1602,,2274,Stuart N. Wrigley,,
1603,,2275,M. Schmitt,,
1604,,2276,Gregor Wenning,,
84,0.875515,2277,Nicol? Cesa-bianchi,b'2277',b'nicol? cesa-bianchi'
1605,,2278,Alex Conconi,,
1606,,2279,Toshihiko Yamasaki,,
1607,,228,Tobi Delbr?ck,,
1608,,2280,S. Raghavachari,,
1609,,2281,Thomas P. Trappenberg,,
1610,,2282,Simon M. Stringer,,
1611,,2283,Benjamin P. Hiles,,
1612,,2284,Hwajin Yang,,
1613,,2285,Anita C. Faul,,
